id,name,address,num_use,day_use,num_use1,num_use2,num_use3,num_use4,num_use5,lon,lat,urls,num_fast,num_level2,充电桩数量,config_fast,config_level2,service_provider,acessibility,operator,status,others,payment_method,power_price,service_price,parking_price,gaode_lon,gaode_lat
415,深圳福海充电站,广东省深圳市宝安区福海街道塘尾社区南玻大道2号,8,4,,,,10,,113.8104597,22.71055214,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=53681,78,0,78,未配置/750/750/150.0,-1,特锐德,公共,特来电,未知,其他,其他,,"0:00~07:00:0.6355,07:00~09:00:0.4512,09:00~11:30:0.2113,11:30~14:00:0.4512,14:00~16:30:0.2113,16:30~19:00:0.4512,19:00~21:00:0.2113,21:00~23:00:0.4512,23:00~24:00:0.6355元/度电",免费,113.815517,22.707641
100,盐田区盐港医院,深圳市盐田区东海大道363号,7,3.5,,,,10,,114.2490923,22.59286453,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12021,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.253916,22.590004
119,深圳李朗珠宝产业园充电站,广东省深圳市龙岗区甘李二路,7,3.5,,,,10,,114.1173624,22.64572529,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12204,0,34,34,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.3000,服务费:00:00~24:00:0.7000元/度电,,114.122462,22.643045
179,深圳万科九龙山充电站,广东省深圳市龙华区广东省深圳市龙华区龙澜大道万科九龙山,7,3.5,,,,10,,114.015722,22.71491714,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19001,0,17,17,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:0.8655,服务费:00:00~24:00:0.7000元/度电,"不免费,按月卡用户收费",114.020779,22.712141
198,深圳怀德峰景北园充电站,广东省深圳市宝安区翠岗西路与怀德南路交叉口附近,7,3.5,,,,10,,113.815559,22.66721409,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=23645,0,18,18,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:0.9000,服务费:00:00~24:00:0.7000元/度电,"不免费,以场地方公告为准！",113.8206,22.664283
230,爱华大厦充电站,深圳市福田区深南中路2038号爱华大厦停车场固定车棚内,7,3.5,,,,10,,114.0858335,22.54370747,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24691,0,10,10,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.068元/度,固定收费：0.8元/度元/度电,第一小时15元，第二小时起每小时加收5元，每天最高60元,114.090961,22.541025
424,深圳仙田充电站,广东省深圳市龙岗区坪地街道坪西社区龙岭南路,7,3.5,,,,10,,114.2748814,22.76510875,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=80249,66,0,66,未配置/750/750/120.0,-1,特锐德,公共,特来电,已建成已测试,其他,其他,,"0:00~07:00:0.6589,07:00~09:00:0.6249,09:00~11:30:0.3201,11:30~14:00:0.6249,14:00~16:30:0.3201,16:30~19:00:0.6249,19:00~21:00:0.3201,21:00~23:00:0.6249,23:00~24:00:0.6589元/度电",免费,114.279718,22.762304
86,桃花源科技馆,深圳市宝安区松岗街道与沙井街道交汇点,6,3,,,,10,,113.8252745,22.73829211,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12003,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,113.830294,22.735361
98,中心城,深圳市福田区福华一路3号深圳中心城,6,3,,,,10,,114.0540361,22.53786651,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12019,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.059151,22.535151
109,泰然科技园,深圳市泰然四路与泰然九路交界处露天停车场,6,3,,,,10,,114.0227805,22.53735532,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12034,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.027842,22.534569
111,汉京大厦,深圳市南山南海大道与登良路交汇处西南角,6,3,,,,10,,113.9192187,22.51467781,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12036,0,6,6,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,113.924078,22.511634
147,深圳南方腾悦站,广东省深圳市西乡大道华万工业园,6,3,,,,10,,113.8492472,22.59120056,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12823,4,0,4,60kW,-1,其他,社会开放,永达南方,已建成已测试,其他,微信,1.1元/度,0.45元/度元/度电,免费,113.854195,22.588195
182,坪山中心公园充电点,广东省深圳市龙岗区丹梓西路辅路,6,3,,,,10,,114.0746211,22.54755861,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19069,8,12,20,-1,-1,深圳巴斯巴,社会开放,深圳巴斯巴,已建成已测试,地面,巴斯巴充电卡,按照标准收取,按照标准收取元/度电,免费,114.07975,22.54487
234,幸福万象充电站,深圳市罗湖区万象城边和平路与船步路交汇处地下一层,6,3,,,,10,,114.105875,22.53542638,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24725,0,16,16,-1,交流单枪7kw/235/235/7.0,云杉,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.1元/度,固定收费：0.8元/度元/度电,第一小时15元/小时，第二小时起5元/小时,114.110985,22.532741
278,光明马田办事处（一办）停车场充电站,广东省深圳市光明区马田街道科裕一路深圳光明居家服饰创意谷,6,3,,,,10,,114.0351357,22.6403229,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37518,4,19,23,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.040229,22.637581
283,大鹏水头沙社区停车场充电站,广东省深圳市龙岗区南澳街道水沙路68号,6,3,,,,10,,114.4764499,22.5520605,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37676,6,14,20,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,114.481222,22.549253
305,龙华东运强,广东省深圳市龙华区龙华街道安达诚驾校训练场,6,3,,,,10,,114.0548212,22.67617,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38011,24,0,24,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,114.059946,22.673476
388,南山高新区生物孵化器充电站,广东省深圳市南山区粤海街道高新中一道,6,3,,,,10,,113.9353704,22.55271307,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41425,2,10,12,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,113.940244,22.549693
390,南山西丽人民医院地下停车场充电站,广东省深圳市南山区西丽街道西丽人民医院,6,3,,,,10,,113.9446076,22.58285389,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41435,0,43,43,-1,-1,山东鲁能,社会开放,南方电网,已建成已测试,地下,顺易充App,,,,113.949495,22.579854
411,特瓦特油富商城超级充电站,深圳市龙华区奋进路油富商城停车场,6,3,,,,10,,114.0425304,22.64890643,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=53206,20,0,20,未配置/0/0/400.0,-1,,公共,特瓦特,已建成已测试,其他,,,"0:00:00~07:00:00,0.228;07:00:00~09:00:00,0.156;09:00:00~11:30:00,0.096;11:30:00~14:00:00,0.156;14:00:00~16:30:00,0.096;16:30:00~19:00:00,0.156;19:00:00~21:00:00,0.096;21:00:00~23:00:00,0.156;23:00:00~23:59:59,0.228;元/度电",充电减免120分钟,114.047637,22.646183
40,深圳市体育中心停车场,广东省深圳市福田区笋岗西路2006东门,5,2.5,,,,10,,114.0841119,22.56034482,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8249,6,4,10,-1,-1,,社会开放,普天,已建成未测试,地面,普天充电卡,按峰谷平电价标准,0.45元/度电,5元/小时,114.089241,22.557663
46,深圳玉律南海百货充电站,广东省深圳市光明区光明新区公明街道玉律社区南海百货商场停车场,5,2.5,,,,10,,113.8961561,22.73648099,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8751,4,9,13,M11005C/500/500/60.0,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.901034,22.733463
66,百度大厦,广东省深圳市南山区广东省深圳市南山区科技园学府路东百度国际大厦停车场,5,2.5,,,,10,,113.9378801,22.52757923,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10243,0,4,4,-1,-1,充电队长,社会开放,充电队长,已建成已测试,其他,充电队长APP,不详,不详,免费,113.942755,22.524562
83,国贸商业大厦,深圳市罗湖区人民南路,5,2.5,,,,10,,114.1151623,22.54413957,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12000,0,5,5,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.120259,22.541448
135,深圳东关岸上林居充电站,广东省深圳市龙岗区广东省深圳市龙岗区,5,2.5,,,,10,,114.2428342,22.74188137,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12542,0,37,37,-1,M11021B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:0.7500,服务费:00:00~24:00:0.7000元/度电,,114.247671,22.739053
152,深圳鸿隆世纪广场充电站,广东省深圳市罗湖区深南东路4002号,5,2.5,,,,10,,114.1094072,22.54563292,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=13761,0,38,38,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:0.8755,服务费:00:00~24:00:0.7000元/度电,"不免费,第一小时15元，第二小时5元/小时，每天最高60元",114.114513,22.542946
172,深圳金山大厦充电站,广东省深圳市罗湖区深南东路5033-南门,5,2.5,,,,10,,114.1041573,22.54366601,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=18451,0,8,8,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,114.10927,22.540982
186,深圳讯美科技广场充电站,广东省深圳市南山区科华路3号,5,2.5,,,,10,,113.9420215,22.54854827,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19278,0,41,41,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.2000,服务费:00:00~24:00:0.7000元/度电,,113.946903,22.54554
302,龙华滢水山庄充电站,广东省深圳市龙华区民治街道滢水山庄滢水山庄1区,5,2.5,,,,10,,114.0462037,22.60524328,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37997,0,3,3,-1,-1,中天昱品,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.051313,22.60252
317,龙华桂花新村停车场充电站,广东省深圳市龙华区观澜街道沿河路桂花新村,5,2.5,,,,10,,114.0545619,22.73047838,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38091,13,0,13,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.05969,22.727798
323,龙岗平湖宝能智创谷地下停车场充电站,广东省深圳市龙岗区平湖街道银力体育学院(深圳校区),5,2.5,,,,10,,114.2904373,22.72448973,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38119,0,30,30,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地下,顺易充App,,,,114.295284,22.721693
381,福田彩田村充电站,广东省深圳市福田区莲花街道彩田村地下负一楼停车场,5,2.5,,,,10,,114.0571871,22.5634814,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41408,0,107,107,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地下,顺易充App,,,,114.062307,22.560773
418,高时充电站（坂田站）,广东省深圳市龙岗区坂田街道小桔养车(坂田店)高时石材集团(环城路),5,2.5,,,,10,,114.0747231,22.62451527,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=79484,58,3,61,SEV750\/60Y/750/750/60.0,BD-A-40\/380-1-CT/380/380/40.0,星星充电,公共,星星充电,已建成已测试,其他,,,,充电免3小时停车费，出场时请按出口道闸按钮接通管理处放行,114.079857,22.621836
31,深圳天安数码时代充电站,广东省深圳市福田区泰然四路5号天安数码时代地面停车场,4,2,,,,10,,114.0274385,22.53790287,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8132,0,14,14,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,114.03251,22.535129
35,笔架山公园南门充电站,广东省深圳市福田区笋岗西路,4,2,,,,10,,114.0705765,22.55830048,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8239,0,4,4,-1,UE-EVWH-ST//220/7,深圳聚电,社会开放,普天,已建成已测试,地面,普天充电卡,1.2元/度,0.45元/度电,,114.075705,22.555609
39,通心岭停车场充电站,广东省深圳市福田区华强北街道同德路20号,4,2,,,,10,,114.0935374,22.55054587,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8248,15,0,15,-1,-1,,社会开放,普天,已建成未测试,地面,普天充电卡,按峰谷平电价标准,0.45元/度电,5元/小时+1元/小时,114.098661,22.547865
51,华万工业园,广东省深圳市宝安区广东省深圳市宝安区西乡街道宝安大道固戍华万工业园D栋沃悦汽车服务有限公司,4,2,,,,10,,113.849153,22.59115741,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10031,0,1,1,-1,-1,,社会开放,充电网,已建成已测试,其他,充电网APP,计费时段 :00:00-24:00;电费: 1.2,计费时段 :00:00-24:00;服务费: 0.45,免费,113.854101,22.588152
62,深圳天安国际大厦充电站,广东省深圳市罗湖区人民南路3004号,4,2,,,,10,,114.1144882,22.54343202,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10066,0,11,11,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.1600,服务费:00:00~24:00:0.7000元/度电,,114.119586,22.540741
181,中信龙盛中心充电点,广东省深圳市龙岗区同富路,4,2,,,,10,,114.2902672,22.7290287,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19068,24,16,40,-1,-1,深圳科陆,社会开放,聚电,已建成已测试,地面,聚电桩APP,按照标准收取,按照标准收取元/度电,免费,114.295114,22.726233
184,深圳公园一号广场充电站,广东省深圳市南山区南山街道创业路3023号凯德·公园1号,4,2,,,,10,,113.9207328,22.51821415,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19188,0,35,35,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.925593,22.515172
203,深圳丹梓龙庭充电站,深圳市坪山新区丹梓大道3033号丹梓龙庭小区内地下一层停车场,4,2,,,,10,,114.3899294,22.74452729,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24448,0,23,23,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：0.67元/度,固定收费：0.8元/度元/度电,,114.394886,22.741885
250,利安商务大厦充电站,深圳市蛇口街道望海路1051号,4,2,,,,10,,113.9240232,22.48627373,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=25405,0,2,2,-1,未配置/218/218/7.0,深圳致联,公共,深圳致联,已建成已测试,其他,,00:00~24:00:1.00,00:00~24:00:0.80元/度电,不详,113.928883,22.483235
253,深圳龙华区龙观路充电站,广东省深圳市龙华区龙观东路249号（鑫富实业旁）,4,2,,,,10,,114.0228496,22.67128304,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=25535,40,0,40,DH-DC0600SG27-B/500/500/60.0,-1,星星充电,公共,星星充电,已建成已测试,其他,,,,不详,114.02792,22.668516
256,深圳市汇聚新桥107创智园充电站,深圳市宝安区沙井镇上寮工业路18号汇聚新桥107创智园地面停车场（停车场出入口处右边）,4,2,,,,10,,113.8381266,22.72441294,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=26282,6,0,6,DH-DC0600SG27-B/500/500/60.0,-1,星星充电,公共,星星充电,已建成已测试,其他,,,,充电车辆前2个小时免停车费，超出部分按场地方收费标准收取。,113.843111,22.721454
292,宝安西湾红树林公园1号地下车库充电站,广东省深圳市宝安区西乡街道金湾大道西湾滨海公园,4,2,,,,10,,113.8320181,22.59050131,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37761,0,39,39,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地下,顺易充App,,,免费,113.83701,22.587526
301,民乐P+R充电站,广东省深圳市龙华区民治街道充电有道的士接驳汽车充电站,4,2,,,,10,,114.0295177,22.6228509,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37990,87,267,354,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.034599,22.620092
348,深圳宝安创新花园充电站,广东省深圳市宝安区沙井街道创新花园,4,2,,,,10,,113.8256716,22.72307522,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38696,5,5,10,DH-DC0600SG27-C/750/750/60.0,DH-AC0070XG18-D/253/253/7.0,星星充电,公共,星星充电,已建成已测试,其他,,,,不详,113.830689,22.720139
3,南方电网充电桩（金光华广场）,广东省深圳市罗湖区人民南路2028号金光华广场B2,3,1.5,,,,10,,114.1142629,22.54233489,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=929,0,20,20,-1,7kW,其他,社会开放,南方电网,已建成未测试,地下,南方电网充电卡,1.01元/度,免费,10元/小时,114.119361,22.539644
4,奥特迅,广东省深圳市南山区松坪山路5,3,1.5,,,,10,,113.946729,22.55782497,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=1242,3,0,3,-1,-1,其他,社会开放,深圳奥特迅,已建成已测试,地面,奥特迅充电卡,峰谷电价,0.45元/小时,不详,113.951618,22.554827
20,黄木岗网球中心充电站,广东省深圳市福田区笋岗西路笋岗西路3072号黄木岗网球中心停车场内,3,1.5,,,,10,,114.0824734,22.56187239,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=5820,15,0,15,45KW直流桩,-1,其他,社会开放,普天,已建成未测试,地面,普天充电卡,,元/度电,,114.087603,22.55919
22,深圳盐田北山工业区充电站,广东省深圳市盐田区北山道146号停车场,3,1.5,,,,10,,114.2631224,22.59433847,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=6175,15,0,15,DC/45KW,-1,深圳巴斯巴,社会开放,深圳巴斯巴,已建成未测试,地面,巴斯巴充电卡,,元/度电,免费,114.267944,22.591484
41,新闻大厦充电站,广东省深圳市福田区深南中路1002,3,1.5,,,,10,,114.0977283,22.5441748,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8251,0,25,25,-1,-1,,社会开放,普天,已建成未测试,地面,普天充电卡,按峰谷平电价标准,免费,5元/小时,114.102848,22.541493
44,深圳天安天展大厦充电站,广东省深圳市福田区沙头街道天展大厦,3,1.5,,,,10,,114.026841,22.53378966,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8345,2,13,15,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,114.031911,22.531014
59,怡景中心城,广东省深圳市福田区广东省深圳市福田区福华一路3号中心城广场,3,1.5,,,,10,,114.0547282,22.53912427,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10040,0,76,76,-1,-1,充电队长,社会开放,充电队长,已建成已测试,其他,充电队长APP,计费时段 :00:00-24:00;电费: 1.2,不详,,114.059844,22.53641
90,青少年活动中心,深圳市福田区红荔路1001号,3,1.5,,,,10,,114.0975627,22.55147124,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12007,0,4,4,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.102683,22.54879
122,甲岸停车场,深圳市海雅缤纷城公交站台旁,3,1.5,,,,10,,113.8987749,22.56272696,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12447,32,0,32,60,-1,普天新能源,社会开放,普天,已建成已测试,其他,普天充电卡,,0.45元/度,不详,113.90364,22.559675
124,粤海街道中国科技开发院,深圳市粤海街道思湘坊中国科技开发院中科研发园,3,1.5,,,,10,,113.9486709,22.54154297,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12456,0,30,30,-1,7,深圳聚电,社会开放,普天,已建成未测试,其他,普天充电卡,充电费：宝马桩0.8元/度、普天桩1.1元/度；,0.45元/度,10元首小时，第二小时3元,113.953562,22.538548
145,南山智园充电站,广东省深圳市桃源街道南山智园负一层A5区,3,1.5,,,,10,,113.999731,22.59703672,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12811,0,15,15,-1,7kW,深圳驿普乐氏,社会开放,易充,已建成已测试,地下,充电驿站（公众号）,1.22元/度,0.45元/度元/度电,免费,114.004741,22.594189
148,深圳京基晶都酒店充电站,广东省深圳市罗湖区深南东路金融中心大厦南座京基晶都酒店停车位（充电需达15元以上，免停车费3小时）,3,1.5,,,,10,,114.1008346,22.54237075,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=13245,6,0,6,未配置/500/500/120.0,-1,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,114.105951,22.539688
206,深圳大学充电站,南山区南海大道3688号深圳大学南校区男生宿舍楼后,3,1.5,,,,10,,113.9291395,22.53513494,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24476,6,2,8,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：0.739元/度,固定收费：0.8元/度元/度电,,113.934006,22.532104
217,中泰艺术名庭充电站,深圳市南山区东滨路4076号中泰艺术名庭停车场,3,1.5,,,,10,,113.91443,22.51145814,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24561,0,6,6,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.2元/度,固定收费：0.8元/度元/度电,第一小时5元/小时，第二小时起1元/小时；最高15元/天,113.919288,22.50841
220,宝丽酒店充电站,深圳市龙岗区横岗街道龙岗大道3162号宝丽酒店,3,1.5,,,,10,,114.1910736,22.64353877,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24577,7,3,10,直流双枪120kw/765/765/120.0,交流单枪7kw/235/235/7.0,云杉,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,,,,114.195991,22.640736
280,将石大围停车场充电站,广东省深圳市光明区公明街道荣国厢公明大围幼儿园,3,1.5,,,,10,,113.9063794,22.76524925,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37520,0,30,30,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,113.911254,22.762242
288,罗湖区京基100车库负四充电站,广东省深圳市罗湖区桂园街道深南东路5104深圳瑞吉酒店,3,1.5,,,,10,,114.1015341,22.54575378,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37726,0,29,29,-1,-1,山东鲁能,社会开放,南方电网,未知,地下,刷卡+APP+微信+支付宝,峰：1.0766 平：0.7241 谷：0.2801,,15分至60分钟5元/小时,114.10665,22.543071
289,大鹏新大集散中心电动汽车充电站二期充电站,广东省深圳市龙岗区南澳街道新大路,3,1.5,,,,10,,114.5122081,22.54113325,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37732,245,30,275,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,,,,免费,114.516854,22.538219
378,南山海晖大厦金山阁地下停车场充电站,广东省深圳市南山区粤海街道忆江南(海晖大厦东南)海晖大厦,3,1.5,,,,10,,113.9207683,22.5109913,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41405,0,1,1,-1,-1,中天昱品,社会开放,南方电网,已建成已测试,地下,顺易充App,,,,113.925628,22.507949
383,深圳少年儿童图书馆,广东省深圳市福田区华强北街道红荔路深圳少年儿童图书馆,3,1.5,,,,10,,114.0942329,22.55117685,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41419,0,4,4,-1,-1,广天川,社会开放,普天,已建成已测试,地下,刷卡,1元/度,0.55元元/度电,,114.099356,22.548496
404,青禾福民充电站交流,深圳市观澜福民,3,1.5,,,,10,,114.0362399,22.71286264,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=42429,0,126,126,-1,未配置/1666/1666/100.0,深圳致联,公共,深圳致联,已建成已测试,其他,,,,不详,114.04134,22.71014
