charingId,name,address,lon,lat,lon_gaode,lat_gaode,url,num_fast,num_slow,num_pile,service_provider,accessibility,operator,status,others,payment_method,power_price,service_price,parking_price,open_time,provider_fast,provider_slow,config_fast,config_slow
122480,西乡客运站专用驿站,深圳市西乡客运站内,113.8768887,22.57921972,113.881788,22.576182,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122480,0,8,8,,公共,云快充,已建成已测试,其他,其他,00:00-07:00:2.8000;07:00-09:00:2.8000;09:00-11:30:2.8000;11:30-14:00:2.8000;14:00-16:30:2.8000;16:30-19:00:2.8000;19:00-21:00:2.8000;21:00-23:00:2.8000;23:00-24:00:2.8000,00:00-07:00:0.0000;07:00-09:00:0.0000;09:00-11:30:0.0000;11:30-14:00:0.0000;14:00-16:30:0.0000;16:30-19:00:0.0000;19:00-21:00:0.0000;21:00-23:00:0.0000;23:00-24:00:0.0000元/度电,充电免费，充满电后半小时内移走,全天开放,,,,
122498,田心围充电站,深圳市上李朗田心围小区,114.1163561,22.65534934,114.121466,22.652676,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122498,28,0,28,,公共,云快充,已建成已测试,其他,其他,00:00-24:00:0.0000,00:00-08:00:0.3200;08:00-10:00:0.1600;10:00-11:00:0.1000;11:00-12:00:0.1000;12:00-14:00:0.1600;14:00-15:00:0.1000;15:00-17:00:0.1000;17:00-19:00:0.1000;19:00-24:00:0.1600元/度电,两小时免费，超时收费,全天开放,,,,
122509,华丰鼎丰科技园充电站,深圳市宝安区锦程路2055号,113.7798622,22.72875095,113.785002,22.7259,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122509,0,22,22,,公共,云快充,已建成已测试,其他,其他,00:00-24:00:1.0000,00:00-24:00:0.7000元/度电,小车临时停放，首小时5元，第二小时起10元/小时，单天最高收费20元 大车临时停放，10元/小时，单天最高收费30元,全天开放,,,,
122522,华康大厦充电站,深圳市振兴路109号,114.0770668,22.54855665,114.082195,22.545865,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122522,0,9,9,,公共,云快充,已建成已测试,其他,其他,00:00-24:00:1.8000,00:00-24:00:0.0000元/度电,按停车场收费标准,全天开放,,,,
122523,龙华振华工业园充电站,深圳市和平路64号,114.1107269,22.53503433,114.115838,22.53235,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122523,0,9,9,,公共,云快充,已建成已测试,其他,其他,00:00-24:00:1.8000,00:00-24:00:0.0000元/度电,按停车场收费标准,全天开放,,,,
122524,宝安振华工业园充电站,深圳市铁仔路44号,113.8636229,22.58826141,113.868549,22.585242,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122524,0,6,6,,公共,云快充,已建成已测试,其他,其他,00:00-24:00:1.8000,00:00-24:00:0.0000元/度电,按停车场收费标准,全天开放,,,,
122528,润远1站,深圳市润远科技有限公司新作坡居民小组公交站点对面充电站,114.2838476,22.67265132,114.288681,22.669826,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122528,7,0,7,,公共,云快充,已建成已测试,其他,其他,00:00-08:00:0.3500;08:00-10:00:0.8000;10:00-11:00:1.1000;11:00-12:00:1.4000;12:00-14:00:0.8000;14:00-15:00:1.1000;15:00-17:00:1.4000;17:00-19:00:1.1000;19:00-24:00:0.8000,00:00-08:00:0.5700;08:00-10:00:0.2500;10:00-12:00:0.2000;12:00-14:00:0.2500;14:00-19:00:0.2000;19:00-24:00:0.2500元/度电,充电免费停车2小时,全天开放,,,,
122529,润远2站,深圳市龙岗坪山区永新路14号,114.2910359,22.66903716,114.295876,22.666221,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122529,4,0,4,,公共,云快充,已建成已测试,其他,其他,00:00-08:00:0.3500;08:00-10:00:0.8000;10:00-11:00:1.1000;11:00-12:00:1.4000;12:00-14:00:0.8000;14:00-15:00:1.1000;15:00-17:00:1.4000;17:00-19:00:1.1000;19:00-24:00:0.8000,00:00-08:00:0.5700;08:00-10:00:0.2500;10:00-12:00:0.2000;12:00-14:00:0.2500;14:00-19:00:0.2000;19:00-24:00:0.2500元/度电,充电免费停车2小时,全天开放,,,,
122530,润远3站,深圳市润远科技有限公司新作坡居民小组公交站点,114.2901221,22.66805138,114.294961,22.665234,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122530,5,0,5,,公共,云快充,已建成已测试,其他,其他,00:00-08:00:0.3500;08:00-10:00:0.8000;10:00-11:00:1.1000;11:00-12:00:1.4000;12:00-14:00:0.8000;14:00-15:00:1.1000;15:00-17:00:1.4000;17:00-19:00:1.1000;19:00-24:00:0.8000,00:00-08:00:0.5700;08:00-10:00:0.2500;10:00-12:00:0.2000;12:00-14:00:0.2500;14:00-19:00:0.2000;19:00-24:00:0.2500元/度电,充电免费停车2小时,全天开放,,,,
122531,润远5站,深圳市坪山碧岭生育文化广场对面,114.2838476,22.67265132,114.288681,22.669826,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122531,20,0,20,,公共,云快充,已建成已测试,其他,其他,00:00-08:00:0.3500;08:00-10:00:0.8000;10:00-11:00:1.1000;11:00-12:00:1.4000;12:00-14:00:0.8000;14:00-15:00:1.1000;15:00-17:00:1.4000;17:00-19:00:1.1000;19:00-24:00:0.8000,00:00-08:00:0.5700;08:00-10:00:0.2500;10:00-12:00:0.2000;12:00-14:00:0.2500;14:00-19:00:0.2000;19:00-24:00:0.2500元/度电,充电免费停车2小时,全天开放,,,,
122532,润远5站（慢充站）,深圳市坪山碧岭生育文化广场对面,114.2838476,22.67265132,114.288681,22.669826,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122532,0,15,15,,公共,云快充,已建成已测试,其他,其他,00:00-24:00:1.0500,00:00-24:00:0.5500元/度电,充电免费停车2小时,全天开放,,,,
122539,权炬高新产业园充电站,深圳市将石路77号,113.8868352,22.74862503,113.891729,22.745616,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=122539,0,10,10,,公共,云快充,已建成已测试,其他,其他,00:00-24:00:1.5000,00:00-24:00:0.5000元/度电,按需收费,全天开放,,,,
123349,象前充深圳宝安沙浦二村充电站,广东省深圳市宝安区松岗街道松岗地铁站C口沙浦二村御景城,113.8236897,22.77332649,113.82873,22.77042,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123349,17,0,17,,公共,车电网,已建成已测试,其他,其他,"时间段:00:00-08:00,电价:0.25;时间段:08:00-10:00,电价:0.73;时间段:10:00-12:00,电价:1.12;时间段:12:00-14:00,电价:0.73;时间段:14:00-19:00,电价:1.12;时间段:19:00-24:00,电价:0.73","时间段:00:00-08:00,电价:0.36;时间段:08:00-10:00,电价:0.256;时间段:10:00-12:00,电价:0.104;时间段:12:00-14:00,电价:0.256;时间段:14:00-19:00,电价:0.104;时间段:19:00-24:00,电价:0.256元/度电",充电前先输入车牌（入场车辆车牌），充电结束后自动减免2小时停车费出场（入场车辆车牌识别错误、第三方APP无法输入车牌等无法减免现象时，请再次使用车电网APP或微信小程序输入实际车牌充电产生费用后正常减免）。,00:00-24:00,,,,
123352,象前充深圳宝安宝晖大厦充电站,广东省深圳市宝安区新安街道兴华路69号宝晖商务酒店,113.8912273,22.5665891,113.896104,22.563541,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123352,4,22,26,,公共,车电网,关闭中,其他,其他,"时间段:00:00-08:00,电价:0.25;时间段:08:00-10:00,电价:0.73;时间段:10:00-12:00,电价:1.12;时间段:12:00-14:00,电价:0.73;时间段:14:00-19:00,电价:1.12;时间段:19:00-24:00,电价:0.73","时间段:00:00-08:00,电价:0.315;时间段:08:00-10:00,电价:0.224;时间段:10:00-12:00,电价:0.091;时间段:12:00-14:00,电价:0.224;时间段:14:00-19:00,电价:0.091;时间段:19:00-24:00,电价:0.224元/度电",免收2小时,00:00-24:00,,,,
123449,银湖蓝山润园,广东省深圳市罗湖区清水河街道北环大道1028号华润银湖蓝山,114.0768936,22.57402699,114.082023,22.571339,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123449,24,484,508,,公共,车电网,已建成已测试,其他,其他,"时间段:00:00-07:00,电价:0.25;时间段:07:00-09:00,电价:0.69;时间段:09:00-11:30,电价:1.04;时间段:11:30-14:00,电价:0.69;时间段:14:00-16:30,电价:1.04;时间段:16:30-19:00,电价:0.69;时间段:19:00-21:00,电价:1.04;时间段:21:00-23:00,电价:0.69;时间段:23:00-00:00,电价:0.25","时间段:00:00-07:00,电价:0.7;时间段:07:00-09:00,电价:0.7;时间段:09:00-11:30,电价:0.7;时间段:11:30-14:00,电价:0.7;时间段:14:00-16:30,电价:0.7;时间段:16:30-19:00,电价:0.7;时间段:19:00-21:00,电价:0.7;时间段:21:00-23:00,电价:0.7;时间段:23:00-00:00,电价:0.7元/度电",0,00:00-24:00,,,,
123450,玖悦雅轩,广东省深圳市宝安区新安街道前进一路213-1号玖悦雅轩,113.8987936,22.57214854,113.903663,22.569098,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123450,0,15,15,,公共,车电网,已建成已测试,其他,其他,"时间段:00:00-24:00,电价:1.2","时间段:00:00-24:00,电价:0.5元/度电",0,00:00-24:00,,,,
123451,合正观澜汇（正达）,广东省深圳市龙华区合正观澜汇,114.0353145,22.70290987,114.040403,22.70017,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123451,0,200,200,,公共,车电网,已建成已测试,其他,其他,"时间段:00:00-24:00,电价:0.71","时间段:00:00-24:00,电价:0.59元/度电",首小时5元，每小时2元增加，15元/天封顶,00:00~24:00,,,,
123453,深圳市南山市场充电站,广东省深圳市南山区南山街道南新路2010号华昌大厦,113.9144314,22.52987054,113.919291,22.52682,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123453,0,4,4,,公共,车电网,已建成已测试,其他,其他,"时间段:00:00-24:00,电价:1.5","时间段:00:00-24:00,电价:0.8元/度电",10元/小时,00:00-24:00,,,,
123454,沙河西路路源通充电站,广东省深圳市南山区西丽街道深圳广仁考场,113.9196404,22.5246201,113.9245,22.521572,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123454,24,8,32,,公共,车电网,已建成已测试,其他,其他,"时间段:00:00-07:00,电价:0.26;时间段:07:00-09:00,电价:0.7;时间段:09:00-11:30,电价:1.05;时间段:11:30-14:00,电价:0.7;时间段:14:00-16:30,电价:1.05;时间段:16:30-19:00,电价:0.7;时间段:19:00-21:00,电价:1.05;时间段:21:00-23:00,电价:0.7;时间段:23:00-24:00,电价:0.26","时间段:00:00-07:00,电价:0.64;时间段:07:00-09:00,电价:0.2;时间段:09:00-11:30,电价:0.15;时间段:11:30-14:00,电价:0.2;时间段:14:00-16:30,电价:0.15;时间段:16:30-19:00,电价:0.2;时间段:19:00-21:00,电价:0.15;时间段:21:00-23:00,电价:0.2;时间段:23:00-24:00,电价:0.64元/度电",2小时内免费,00:00-24:00,,,,
123455,研祥大厦停车场,广东省深圳市南山区粤海街道研祥科技大厦,113.9280801,22.54516572,113.932944,22.542128,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123455,0,41,41,,公共,车电网,已建成已测试,其他,其他,"时间段:00:00-24:00,电价:0.93","时间段:00:00-24:00,电价:0.8元/度电",第一小时10元起，后每小时3元，最高上限每日45元,00:00-24:00,,,,
123575,特来电深圳宝利来酒店充电站,广东省深圳市宝安区福永街道万福人家二期宝利来国际大酒店,113.8222474,22.67542013,113.827284,22.672488,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123575,6,9,15,,公共,特来电,已建成已测试,其他,其他,电费:00:00~24:00:1.1,服务费:00:00~24:00:0.76元/度电,停车收费，小车:第一小时10元，第二小时起3元/小时，每天最高收费25元（具体以场地方公告为准~）,周一至周日00:00-24:00,,,,
123693,特来电深圳庭威33创谷充电站,广东省深圳市龙岗区华乐路33号,114.1994853,22.65672318,114.204395,22.653918,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123693,0,16,16,,公共,特来电,已建成已测试,其他,其他,电费:00:00~24:00:1.2,服务费:00:00~24:00:0.665元/度电,停车收费，以场站方公告为准（外来车进去充电，跟保安说一声另需配合保安进行登记。另共享车一律不许进入。）,周一至周日00:00-24:00,,,,
123769,特来电深圳清林西路留学生公寓充电站,广东省深圳市龙岗区龙城街道留学生公寓,114.2079776,22.72285512,114.212872,22.720053,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=123769,6,2,8,,公共,特来电,已建成已测试,其他,其他,电费:00:00~24:00:1.2,服务费:00:00~24:00:0.76元/度电,"停车收费，第一小时5元，第二小时起1元/小时,每天最高收费10元（半小时内免停车费）",周一至周日00:00-24:00,,,,
136500,绿能快充站（新越站）,深圳市洲石公路与福洲立交交叉口东北160米新越工业园,113.8711288,22.67055975,113.876044,22.667544,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=136500,20,3,23,,公共,云快充,已建成已测试,其他,其他,00:00-08:00:0.3080;08:00-10:00:0.8260;10:00-11:00:1.2370;11:00-12:00:1.2370;12:00-14:00:0.8260;14:00-15:00:1.2370;15:00-17:00:1.2370;17:00-19:00:1.2370;19:00-24:00:0.8260,00:00-08:00:0.3600;08:00-10:00:0.2000;10:00-11:00:0.2000;11:00-12:00:0.1500;12:00-14:00:0.2000;14:00-15:00:0.2000;15:00-17:00:0.1500;17:00-19:00:0.2000;19:00-24:00:0.2000元/度电,充电车2小时停车免费,全天开放,,,,
136971,特来电深圳花生U谷充电站,广东省深圳市龙岗区园山街道广达路57号花生U谷文化创意产业园,114.2014706,22.66013423,114.206376,22.657326,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=136971,12,14,26,,公共,特来电,已建成已测试,其他,其他,电费:00:00~24:00:1.25,服务费:00:00~24:00:0.76元/度电,停车收费，以场地方公告为准~,周一至周日00:00-24:00,,,,
137093,特来电深圳形色城充电站,广东省深圳市宝安区新桥街道万丰社区中心路34-1号形色城,113.8245296,22.72488258,113.829565,22.721959,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=137093,0,22,22,,公共,特来电,已建成已测试,其他,其他,电费:00:00~24:00:1.3,服务费:00:00~24:00:0.665元/度电,停车收费，第一个小时5元，第一个小时后1元 / 半小时，每天最高25元,周一至周日00:00-24:00,,,,
143334,特来电深圳盛景源工业园充电站,广东省深圳市龙华区福城街道盛景源工业园,114.027322,22.72003813,114.032394,22.717283,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=143334,12,24,36,,公共,特来电,已建成已测试,其他,其他,电费:00:00~24:00:1.2,服务费:00:00~24:00:0.76元/度电,停车收费，以场地方公告为准！,周一至周日00:00-24:00,,,,
143499,特来电深圳龙腾工业园充电站,广东省深圳市龙岗区龙城街道吉祥南路明盛阁,114.2413799,22.70819769,114.24622,22.705362,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=143499,6,14,20,,公共,特来电,已建成已测试,其他,其他,"电费:00:00~08:00:0.2847,08:00~10:00:0.7842,10:00~11:00:1.1808,11:00~12:00:1.1808,12:00~14:00:0.7842,14:00~15:00:1.1808,15:00~17:00:1.1808,17:00~19:00:1.1808,19:00~24:00:0.7842","服务费:00:00~08:00:0.76,08:00~10:00:0.76,10:00~11:00:0.76,11:00~12:00:0.76,12:00~14:00:0.76,14:00~15:00:0.76,15:00~17:00:0.76,17:00~19:00:0.76,19:00~24:00:0.76元/度电",停车收费，以场地方公告为准！,周一至周日00:00-24:00,,,,
143500,特来电深圳翠竹村充电站,广东省深圳市龙岗区龙岗街道翠竹村,114.2693037,22.72649893,114.274134,22.723673,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=143500,6,24,30,,公共,特来电,已建成已测试,其他,其他,"电费:00:00~08:00:0.2847,08:00~10:00:0.7842,10:00~11:00:1.1808,11:00~12:00:1.1808,12:00~14:00:0.7842,14:00~15:00:1.1808,15:00~17:00:1.1808,17:00~19:00:1.1808,19:00~24:00:0.7842","服务费:00:00~08:00:0.76,08:00~10:00:0.76,10:00~11:00:0.76,11:00~12:00:0.76,12:00~14:00:0.76,14:00~15:00:0.76,15:00~17:00:0.76,17:00~19:00:0.76,19:00~24:00:0.76元/度电",停车收费，以场地方公告为准！,周一至周日00:00-24:00,,,,
150262,国恒深圳航天科技广场测试,广东省深圳市南山区粤海街道航天科技广场·银河荟,113.9371194,22.5440139,113.94199,22.540989,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=150262,0,1,1,,公共,国家电网,已建成已测试,其他,其他,0.2000-1.0000元/度,0.4000元/度元/度电,（参照停车场收费标准）,未知,,,,
151315,特来电深圳瑞思国际大厦充电站,广东省深圳市罗湖区沿河北路1002路瑞思国际大厦,114.1374741,22.55050379,114.142537,22.547792,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=151315,0,24,24,,公共,特来电,已建成已测试,其他,其他,电费:00:00~24:00:1.12,服务费:00:00~24:00:0.665元/度电,停车收费，第一小时10元，第二小时5元/小时，每天最高35元，15分钟内免费,周一至周日00:00-24:00,,,,
152547,博林贡院,广东省深圳市福田区香蜜湖街道侨城东路2006号,113.993207,22.53984218,113.998185,22.536954,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152547,0,3,3,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
152548,豪方现代豪园,广东省深圳市南山区粤海街道高新中二道33号,113.9301903,22.54843567,113.935056,22.545401,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152548,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，最高10元。,不对外开放,,,,
152549,长虹大厦,广东省深圳市罗湖区桂园街道笋岗东路3101号,114.1121854,22.54774533,114.117294,22.545061,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152549,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时10元，第二小时起1元/小时，全天最高25元,08:30-17:30,,,,
152550,聚豪园,广东省深圳市福田区莲花街道翠叶道8号,114.0403935,22.5489113,114.045482,22.546158,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152550,0,2,2,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,第一小时5元，第二小时1元/小时，每天最高10元,00:00-24:00,,,,
152551,新天CBC,广东省深圳市福田区福保街道石厦北二街71号,114.0480649,22.52261282,114.053165,22.519876,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152551,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
152552,新世界豪园三期,广东省深圳市南山区粤海街道沙河西路2031号,113.9525699,22.55253361,113.95746,22.549538,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152552,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，最高10元。,不对外开放,,,,
152553,水务物业南山-前海管理处,广东省深圳市南山区南头街道南海大道3033号,113.9256979,22.54562177,113.93056,22.542581,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152553,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每增1小时1元，15元封顶。,不对外开放,,,,
152554,水务物业罗湖（原泥岗）管理处,广东省深圳市罗湖区清水河街道泥岗西路1008号,114.0973443,22.57074944,114.10247,22.56807,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152554,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时起1元/小时，全天最高10元,全天,,,,
152555,水务物业罗湖（原罗芳）管理处,广东省深圳市罗湖区黄贝街道延芳路98号,114.1437634,22.54440995,114.148811,22.541689,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=152555,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时起1元/小时，全天最高10元,全天,,,,
